ED,Reported As,Reporting,Joy F. Campanelli (Democratic),Vincent F. Martusciello (Conservative),Scattered,Total Votes,Joy F. Campanelli RECAP,Vincent F. Martusciello RECAP,Scattered RECAP,p_Joy F. Campanelli (Democratic),p_Vincent F. Martusciello (Conservative),p_Scattered,p_Joy F. Campanelli RECAP,p_Vincent F. Martusciello RECAP,p_Scattered RECAP,winner,winner_p
58045,58045,100,149,1,0,150,149,1,0,0.9933333333333333,0.006666666666666667,0.0,0.9933333333333333,0.006666666666666667,0.0,Joy F. Campanelli RECAP,0.9933333333333333
58046,58046,100,182,6,0,188,182,6,0,0.9680851063829787,0.031914893617021274,0.0,0.9680851063829787,0.031914893617021274,0.0,Joy F. Campanelli RECAP,0.9680851063829787
58047,58047,100,149,1,0,150,149,1,0,0.9933333333333333,0.006666666666666667,0.0,0.9933333333333333,0.006666666666666667,0.0,Joy F. Campanelli RECAP,0.9933333333333333
58048,58048,100,123,3,0,126,123,3,0,0.9761904761904762,0.023809523809523808,0.0,0.9761904761904762,0.023809523809523808,0.0,Joy F. Campanelli RECAP,0.9761904761904762
58049,58049,100,179,1,0,180,179,1,0,0.9944444444444445,0.005555555555555556,0.0,0.9944444444444445,0.005555555555555556,0.0,Joy F. Campanelli RECAP,0.9944444444444445
58050,58050,100,174,1,0,175,174,1,0,0.9942857142857143,0.005714285714285714,0.0,0.9942857142857143,0.005714285714285714,0.0,Joy F. Campanelli RECAP,0.9942857142857143
58051,58051,100,143,4,0,147,143,4,0,0.9727891156462585,0.027210884353741496,0.0,0.9727891156462585,0.027210884353741496,0.0,Joy F. Campanelli RECAP,0.9727891156462585
58052,58052,100,189,0,0,189,189,0,0,1.0,0.0,0.0,1.0,0.0,0.0,Joy F. Campanelli RECAP,1.0
58053,58053,100,44,0,0,44,44,0,0,1.0,0.0,0.0,1.0,0.0,0.0,Joy F. Campanelli RECAP,1.0
58054,58054,100,162,3,0,165,162,3,0,0.9818181818181818,0.01818181818181818,0.0,0.9818181818181818,0.01818181818181818,0.0,Joy F. Campanelli RECAP,0.9818181818181818
58055,58055,100,203,3,0,206,203,3,0,0.9854368932038835,0.014563106796116505,0.0,0.9854368932038835,0.014563106796116505,0.0,Joy F. Campanelli RECAP,0.9854368932038835
58056,58056,100,91,1,0,92,91,1,0,0.9891304347826086,0.010869565217391304,0.0,0.9891304347826086,0.010869565217391304,0.0,Joy F. Campanelli RECAP,0.9891304347826086
58057,58057,100,154,4,0,158,154,4,0,0.9746835443037974,0.02531645569620253,0.0,0.9746835443037974,0.02531645569620253,0.0,Joy F. Campanelli RECAP,0.9746835443037974
58058,58058,100,77,4,0,81,77,4,0,0.9506172839506173,0.04938271604938271,0.0,0.9506172839506173,0.04938271604938271,0.0,Joy F. Campanelli RECAP,0.9506172839506173
58059,58059,100,277,18,0,295,277,18,0,0.9389830508474576,0.061016949152542375,0.0,0.9389830508474576,0.061016949152542375,0.0,Joy F. Campanelli RECAP,0.9389830508474576
58060,58060,100,184,8,0,192,184,8,0,0.9583333333333334,0.041666666666666664,0.0,0.9583333333333334,0.041666666666666664,0.0,Joy F. Campanelli RECAP,0.9583333333333334
58061,58061,100,225,4,1,230,225,4,1,0.9782608695652174,0.017391304347826087,0.004347826086956522,0.9782608695652174,0.017391304347826087,0.004347826086956522,Joy F. Campanelli RECAP,0.9782608695652174
58062,58062,100,221,4,0,225,221,4,0,0.9822222222222222,0.017777777777777778,0.0,0.9822222222222222,0.017777777777777778,0.0,Joy F. Campanelli RECAP,0.9822222222222222
58063,58063,100,157,1,0,158,157,1,0,0.9936708860759493,0.006329113924050633,0.0,0.9936708860759493,0.006329113924050633,0.0,Joy F. Campanelli RECAP,0.9936708860759493
58064,58064,100,128,9,0,137,128,9,0,0.9343065693430657,0.06569343065693431,0.0,0.9343065693430657,0.06569343065693431,0.0,Joy F. Campanelli RECAP,0.9343065693430657
58065,58065,100,146,5,0,151,146,5,0,0.9668874172185431,0.033112582781456956,0.0,0.9668874172185431,0.033112582781456956,0.0,Joy F. Campanelli RECAP,0.9668874172185431
58066,58066,100,138,1,0,139,138,1,0,0.9928057553956835,0.007194244604316547,0.0,0.9928057553956835,0.007194244604316547,0.0,Joy F. Campanelli RECAP,0.9928057553956835
58067,58067,100,263,5,0,268,263,5,0,0.9813432835820896,0.018656716417910446,0.0,0.9813432835820896,0.018656716417910446,0.0,Joy F. Campanelli RECAP,0.9813432835820896
58068,58068,100,227,1,0,228,227,1,0,0.9956140350877193,0.0043859649122807015,0.0,0.9956140350877193,0.0043859649122807015,0.0,Joy F. Campanelli RECAP,0.9956140350877193
58069,58069,100,54,2,0,56,54,2,0,0.9642857142857143,0.03571428571428571,0.0,0.9642857142857143,0.03571428571428571,0.0,Joy F. Campanelli RECAP,0.9642857142857143
58070,58070,100,199,13,0,212,199,13,0,0.9386792452830188,0.06132075471698113,0.0,0.9386792452830188,0.06132075471698113,0.0,Joy F. Campanelli RECAP,0.9386792452830188
58071,58071,100,146,7,0,153,146,7,0,0.954248366013072,0.0457516339869281,0.0,0.954248366013072,0.0457516339869281,0.0,Joy F. Campanelli RECAP,0.954248366013072
58072,58072,100,141,5,0,146,141,5,0,0.9657534246575342,0.03424657534246575,0.0,0.9657534246575342,0.03424657534246575,0.0,Joy F. Campanelli RECAP,0.9657534246575342
58073,58073,100,77,2,0,79,77,2,0,0.9746835443037974,0.02531645569620253,0.0,0.9746835443037974,0.02531645569620253,0.0,Joy F. Campanelli RECAP,0.9746835443037974
58074,58074,100,240,14,0,254,240,14,0,0.9448818897637795,0.05511811023622047,0.0,0.9448818897637795,0.05511811023622047,0.0,Joy F. Campanelli RECAP,0.9448818897637795
58075,58075,100,268,3,1,272,268,3,1,0.9852941176470589,0.011029411764705883,0.003676470588235294,0.9852941176470589,0.011029411764705883,0.003676470588235294,Joy F. Campanelli RECAP,0.9852941176470589
58076,58076,100,185,3,0,188,185,3,0,0.9840425531914894,0.015957446808510637,0.0,0.9840425531914894,0.015957446808510637,0.0,Joy F. Campanelli RECAP,0.9840425531914894
58077,58077,100,222,7,0,229,222,7,0,0.9694323144104804,0.03056768558951965,0.0,0.9694323144104804,0.03056768558951965,0.0,Joy F. Campanelli RECAP,0.9694323144104804
58078,58078,100,183,8,0,191,183,8,0,0.9581151832460733,0.041884816753926704,0.0,0.9581151832460733,0.041884816753926704,0.0,Joy F. Campanelli RECAP,0.9581151832460733
58079,58079,100,157,9,0,166,157,9,0,0.9457831325301205,0.05421686746987952,0.0,0.9457831325301205,0.05421686746987952,0.0,Joy F. Campanelli RECAP,0.9457831325301205
59001,59001,100,113,3,0,116,113,3,0,0.9741379310344828,0.02586206896551724,0.0,0.9741379310344828,0.02586206896551724,0.0,Joy F. Campanelli RECAP,0.9741379310344828
59002,59002,100,97,5,0,102,97,5,0,0.9509803921568627,0.049019607843137254,0.0,0.9509803921568627,0.049019607843137254,0.0,Joy F. Campanelli RECAP,0.9509803921568627
59003,59003,100,124,0,0,124,124,0,0,1.0,0.0,0.0,1.0,0.0,0.0,Joy F. Campanelli RECAP,1.0
59004,59004,100,124,3,0,127,124,3,0,0.9763779527559056,0.023622047244094488,0.0,0.9763779527559056,0.023622047244094488,0.0,Joy F. Campanelli RECAP,0.9763779527559056
59005,59005,100,227,5,0,232,227,5,0,0.978448275862069,0.021551724137931036,0.0,0.978448275862069,0.021551724137931036,0.0,Joy F. Campanelli RECAP,0.978448275862069
59006,59006,100,291,3,0,294,291,3,0,0.9897959183673469,0.01020408163265306,0.0,0.9897959183673469,0.01020408163265306,0.0,Joy F. Campanelli RECAP,0.9897959183673469
59007,59007,100,173,6,0,179,173,6,0,0.9664804469273743,0.0335195530726257,0.0,0.9664804469273743,0.0335195530726257,0.0,Joy F. Campanelli RECAP,0.9664804469273743
59008,59008,100,147,7,0,154,147,7,0,0.9545454545454546,0.045454545454545456,0.0,0.9545454545454546,0.045454545454545456,0.0,Joy F. Campanelli RECAP,0.9545454545454546
59009,59009,100,3,0,0,3,3,0,0,1.0,0.0,0.0,1.0,0.0,0.0,Joy F. Campanelli RECAP,1.0
59010,59010,100,80,4,0,84,80,4,0,0.9523809523809523,0.047619047619047616,0.0,0.9523809523809523,0.047619047619047616,0.0,Joy F. Campanelli RECAP,0.9523809523809523
59011,59011,100,192,10,0,202,192,10,0,0.9504950495049505,0.04950495049504951,0.0,0.9504950495049505,0.04950495049504951,0.0,Joy F. Campanelli RECAP,0.9504950495049505
59012,59012,100,226,8,0,234,226,8,0,0.9658119658119658,0.03418803418803419,0.0,0.9658119658119658,0.03418803418803419,0.0,Joy F. Campanelli RECAP,0.9658119658119658
59013,59013,100,187,3,0,190,187,3,0,0.9842105263157894,0.015789473684210527,0.0,0.9842105263157894,0.015789473684210527,0.0,Joy F. Campanelli RECAP,0.9842105263157894
59014,59014,100,227,6,0,233,227,6,0,0.9742489270386266,0.02575107296137339,0.0,0.9742489270386266,0.02575107296137339,0.0,Joy F. Campanelli RECAP,0.9742489270386266
59015,59015,100,248,10,0,258,248,10,0,0.9612403100775194,0.03875968992248062,0.0,0.9612403100775194,0.03875968992248062,0.0,Joy F. Campanelli RECAP,0.9612403100775194
59016,59016,100,274,3,0,277,274,3,0,0.9891696750902527,0.010830324909747292,0.0,0.9891696750902527,0.010830324909747292,0.0,Joy F. Campanelli RECAP,0.9891696750902527
59017,59017,100,226,3,0,229,226,3,0,0.9868995633187773,0.013100436681222707,0.0,0.9868995633187773,0.013100436681222707,0.0,Joy F. Campanelli RECAP,0.9868995633187773
59018,59018,100,187,5,0,192,187,5,0,0.9739583333333334,0.026041666666666668,0.0,0.9739583333333334,0.026041666666666668,0.0,Joy F. Campanelli RECAP,0.9739583333333334
59019,59019,100,54,8,0,62,54,8,0,0.8709677419354839,0.12903225806451613,0.0,0.8709677419354839,0.12903225806451613,0.0,Joy F. Campanelli RECAP,0.8709677419354839
59020,59020,100,157,3,0,160,157,3,0,0.98125,0.01875,0.0,0.98125,0.01875,0.0,Joy F. Campanelli RECAP,0.98125
59021,59021,100,177,8,0,185,177,8,0,0.9567567567567568,0.043243243243243246,0.0,0.9567567567567568,0.043243243243243246,0.0,Joy F. Campanelli RECAP,0.9567567567567568
59022,59022,100,190,20,0,210,190,20,0,0.9047619047619048,0.09523809523809523,0.0,0.9047619047619048,0.09523809523809523,0.0,Joy F. Campanelli RECAP,0.9047619047619048
59023,59023,100,98,12,0,110,98,12,0,0.8909090909090909,0.10909090909090909,0.0,0.8909090909090909,0.10909090909090909,0.0,Joy F. Campanelli RECAP,0.8909090909090909
59024,59024,100,180,8,0,188,180,8,0,0.9574468085106383,0.0425531914893617,0.0,0.9574468085106383,0.0425531914893617,0.0,Joy F. Campanelli RECAP,0.9574468085106383
59025,59025,100,172,4,0,176,172,4,0,0.9772727272727273,0.022727272727272728,0.0,0.9772727272727273,0.022727272727272728,0.0,Joy F. Campanelli RECAP,0.9772727272727273
59026,59026,100,257,39,0,296,257,39,0,0.8682432432432432,0.13175675675675674,0.0,0.8682432432432432,0.13175675675675674,0.0,Joy F. Campanelli RECAP,0.8682432432432432
59027,59027,100,198,33,0,231,198,33,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,Joy F. Campanelli RECAP,0.8571428571428571
59028,59028,100,150,37,0,187,150,37,0,0.8021390374331551,0.19786096256684493,0.0,0.8021390374331551,0.19786096256684493,0.0,Joy F. Campanelli RECAP,0.8021390374331551
59029,59029,100,132,39,0,171,132,39,0,0.7719298245614035,0.22807017543859648,0.0,0.7719298245614035,0.22807017543859648,0.0,Joy F. Campanelli RECAP,0.7719298245614035
59030,59030,100,158,30,0,188,158,30,0,0.8404255319148937,0.1595744680851064,0.0,0.8404255319148937,0.1595744680851064,0.0,Joy F. Campanelli RECAP,0.8404255319148937
59031,59031,100,226,56,0,282,226,56,0,0.8014184397163121,0.19858156028368795,0.0,0.8014184397163121,0.19858156028368795,0.0,Joy F. Campanelli RECAP,0.8014184397163121
59032,59032,100,185,22,0,207,185,22,0,0.893719806763285,0.10628019323671498,0.0,0.893719806763285,0.10628019323671498,0.0,Joy F. Campanelli RECAP,0.893719806763285
59033,59033,100,89,97,0,186,89,97,0,0.478494623655914,0.521505376344086,0.0,0.478494623655914,0.521505376344086,0.0,Vincent F. Martusciello RECAP,0.521505376344086
59034,59034,100,88,78,0,166,88,78,0,0.5301204819277109,0.46987951807228917,0.0,0.5301204819277109,0.46987951807228917,0.0,Joy F. Campanelli RECAP,0.5301204819277109
59035,59035,100,104,127,0,231,104,127,0,0.45021645021645024,0.5497835497835498,0.0,0.45021645021645024,0.5497835497835498,0.0,Vincent F. Martusciello RECAP,0.5497835497835498
59036,59036,100,98,103,0,201,98,103,0,0.48756218905472637,0.5124378109452736,0.0,0.48756218905472637,0.5124378109452736,0.0,Vincent F. Martusciello RECAP,0.5124378109452736
59037,59037,100,98,89,0,187,98,89,0,0.5240641711229946,0.47593582887700536,0.0,0.5240641711229946,0.47593582887700536,0.0,Joy F. Campanelli RECAP,0.5240641711229946
59038,59038,100,138,139,1,278,138,139,1,0.49640287769784175,0.5,0.0035971223021582736,0.49640287769784175,0.5,0.0035971223021582736,Vincent F. Martusciello RECAP,0.5
59039,59039,100,95,85,0,180,95,85,0,0.5277777777777778,0.4722222222222222,0.0,0.5277777777777778,0.4722222222222222,0.0,Joy F. Campanelli RECAP,0.5277777777777778
59040,59040,100,125,144,0,269,125,144,0,0.4646840148698885,0.5353159851301115,0.0,0.4646840148698885,0.5353159851301115,0.0,Vincent F. Martusciello RECAP,0.5353159851301115
59041,59041,100,109,5,0,114,109,5,0,0.956140350877193,0.043859649122807015,0.0,0.956140350877193,0.043859649122807015,0.0,Joy F. Campanelli RECAP,0.956140350877193
59042,59042,100,83,130,0,213,83,130,0,0.38967136150234744,0.6103286384976526,0.0,0.38967136150234744,0.6103286384976526,0.0,Vincent F. Martusciello RECAP,0.6103286384976526
59043,59043,100,60,71,1,132,60,71,1,0.45454545454545453,0.5378787878787878,0.007575757575757576,0.45454545454545453,0.5378787878787878,0.007575757575757576,Vincent F. Martusciello RECAP,0.5378787878787878
59044,59044,100,103,130,0,233,103,130,0,0.44206008583690987,0.5579399141630901,0.0,0.44206008583690987,0.5579399141630901,0.0,Vincent F. Martusciello RECAP,0.5579399141630901
59045,59045,100,65,70,0,135,65,70,0,0.48148148148148145,0.5185185185185185,0.0,0.48148148148148145,0.5185185185185185,0.0,Vincent F. Martusciello RECAP,0.5185185185185185
59046,59046,100,2,1,0,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,Joy F. Campanelli RECAP,0.6666666666666666
59047,59047,100,167,6,0,173,167,6,0,0.9653179190751445,0.03468208092485549,0.0,0.9653179190751445,0.03468208092485549,0.0,Joy F. Campanelli RECAP,0.9653179190751445
59048,59048,100,12,2,0,14,12,2,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,Joy F. Campanelli RECAP,0.8571428571428571
59049,59049,100,184,3,0,187,184,3,0,0.983957219251337,0.016042780748663103,0.0,0.983957219251337,0.016042780748663103,0.0,Joy F. Campanelli RECAP,0.983957219251337
59050,59050,100,154,45,0,199,154,45,0,0.7738693467336684,0.22613065326633167,0.0,0.7738693467336684,0.22613065326633167,0.0,Joy F. Campanelli RECAP,0.7738693467336684
59051,59051,100,126,95,0,221,126,95,0,0.5701357466063348,0.4298642533936652,0.0,0.5701357466063348,0.4298642533936652,0.0,Joy F. Campanelli RECAP,0.5701357466063348
59052,59052,100,101,104,0,205,101,104,0,0.4926829268292683,0.5073170731707317,0.0,0.4926829268292683,0.5073170731707317,0.0,Vincent F. Martusciello RECAP,0.5073170731707317
59053,59053,100,91,106,0,197,91,106,0,0.4619289340101523,0.5380710659898477,0.0,0.4619289340101523,0.5380710659898477,0.0,Vincent F. Martusciello RECAP,0.5380710659898477
59054,59054,100,74,43,1,118,74,43,1,0.6271186440677966,0.3644067796610169,0.00847457627118644,0.6271186440677966,0.3644067796610169,0.00847457627118644,Joy F. Campanelli RECAP,0.6271186440677966
59055,59055,100,93,74,0,167,93,74,0,0.5568862275449101,0.4431137724550898,0.0,0.5568862275449101,0.4431137724550898,0.0,Joy F. Campanelli RECAP,0.5568862275449101
59056,59056,100,187,37,0,224,187,37,0,0.8348214285714286,0.16517857142857142,0.0,0.8348214285714286,0.16517857142857142,0.0,Joy F. Campanelli RECAP,0.8348214285714286
59057,59057,100,169,46,0,215,169,46,0,0.786046511627907,0.21395348837209302,0.0,0.786046511627907,0.21395348837209302,0.0,Joy F. Campanelli RECAP,0.786046511627907
59058,59058,100,107,57,0,164,107,57,0,0.6524390243902439,0.3475609756097561,0.0,0.6524390243902439,0.3475609756097561,0.0,Joy F. Campanelli RECAP,0.6524390243902439
59059,59059,100,117,83,0,200,117,83,0,0.585,0.415,0.0,0.585,0.415,0.0,Joy F. Campanelli RECAP,0.585
59060,59060,100,74,75,0,149,74,75,0,0.4966442953020134,0.5033557046979866,0.0,0.4966442953020134,0.5033557046979866,0.0,Vincent F. Martusciello RECAP,0.5033557046979866
59061,59061,100,65,89,1,155,65,89,1,0.41935483870967744,0.5741935483870968,0.0064516129032258064,0.41935483870967744,0.5741935483870968,0.0064516129032258064,Vincent F. Martusciello RECAP,0.5741935483870968
59062,59062,100,43,69,0,112,43,69,0,0.38392857142857145,0.6160714285714286,0.0,0.38392857142857145,0.6160714285714286,0.0,Vincent F. Martusciello RECAP,0.6160714285714286
59063,59063,100,90,3,0,93,90,3,0,0.967741935483871,0.03225806451612903,0.0,0.967741935483871,0.03225806451612903,0.0,Joy F. Campanelli RECAP,0.967741935483871
59064,59064,100,275,7,0,282,275,7,0,0.975177304964539,0.024822695035460994,0.0,0.975177304964539,0.024822695035460994,0.0,Joy F. Campanelli RECAP,0.975177304964539
59065,59065,100,242,6,0,248,242,6,0,0.9758064516129032,0.024193548387096774,0.0,0.9758064516129032,0.024193548387096774,0.0,Joy F. Campanelli RECAP,0.9758064516129032
59066,59066,100,205,2,0,207,205,2,0,0.9903381642512077,0.00966183574879227,0.0,0.9903381642512077,0.00966183574879227,0.0,Joy F. Campanelli RECAP,0.9903381642512077
59067,59067,100,224,15,0,239,224,15,0,0.9372384937238494,0.06276150627615062,0.0,0.9372384937238494,0.06276150627615062,0.0,Joy F. Campanelli RECAP,0.9372384937238494
59068,59068,100,200,5,0,205,200,5,0,0.975609756097561,0.024390243902439025,0.0,0.975609756097561,0.024390243902439025,0.0,Joy F. Campanelli RECAP,0.975609756097561
59069,59069,100,247,13,1,261,247,13,1,0.946360153256705,0.04980842911877394,0.0038314176245210726,0.946360153256705,0.04980842911877394,0.0038314176245210726,Joy F. Campanelli RECAP,0.946360153256705
59070,59070,100,216,15,0,231,216,15,0,0.935064935064935,0.06493506493506493,0.0,0.935064935064935,0.06493506493506493,0.0,Joy F. Campanelli RECAP,0.935064935064935
59071,59071,100,238,6,0,244,238,6,0,0.9754098360655737,0.02459016393442623,0.0,0.9754098360655737,0.02459016393442623,0.0,Joy F. Campanelli RECAP,0.9754098360655737
59072,59072,100,185,3,0,188,185,3,0,0.9840425531914894,0.015957446808510637,0.0,0.9840425531914894,0.015957446808510637,0.0,Joy F. Campanelli RECAP,0.9840425531914894
59073,59073,100,246,1,0,247,246,1,0,0.9959514170040485,0.004048582995951417,0.0,0.9959514170040485,0.004048582995951417,0.0,Joy F. Campanelli RECAP,0.9959514170040485
59074,59074,100,195,5,0,200,195,5,0,0.975,0.025,0.0,0.975,0.025,0.0,Joy F. Campanelli RECAP,0.975
59075,59075,100,206,12,0,218,206,12,0,0.944954128440367,0.05504587155963303,0.0,0.944954128440367,0.05504587155963303,0.0,Joy F. Campanelli RECAP,0.944954128440367
59076,59076,100,241,4,0,245,241,4,0,0.9836734693877551,0.0163265306122449,0.0,0.9836734693877551,0.0163265306122449,0.0,Joy F. Campanelli RECAP,0.9836734693877551
59077,59077,100,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
59078,59078,100,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
59079,59079,100,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
59080,59080,100,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
59081,59081,100,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
60001,60001,100,154,1,0,155,154,1,0,0.9935483870967742,0.0064516129032258064,0.0,0.9935483870967742,0.0064516129032258064,0.0,Joy F. Campanelli RECAP,0.9935483870967742
60002,60002,100,161,1,1,163,161,1,1,0.9877300613496932,0.006134969325153374,0.006134969325153374,0.9877300613496932,0.006134969325153374,0.006134969325153374,Joy F. Campanelli RECAP,0.9877300613496932
60003,60003,100,184,0,0,184,184,0,0,1.0,0.0,0.0,1.0,0.0,0.0,Joy F. Campanelli RECAP,1.0
60004,60004,100,112,4,0,116,112,4,0,0.9655172413793104,0.034482758620689655,0.0,0.9655172413793104,0.034482758620689655,0.0,Joy F. Campanelli RECAP,0.9655172413793104
60005,60005,100,164,9,0,173,164,9,0,0.9479768786127167,0.05202312138728324,0.0,0.9479768786127167,0.05202312138728324,0.0,Joy F. Campanelli RECAP,0.9479768786127167
60006,60006,100,43,1,0,44,43,1,0,0.9772727272727273,0.022727272727272728,0.0,0.9772727272727273,0.022727272727272728,0.0,Joy F. Campanelli RECAP,0.9772727272727273
60007,60007,100,229,4,0,233,229,4,0,0.9828326180257511,0.017167381974248927,0.0,0.9828326180257511,0.017167381974248927,0.0,Joy F. Campanelli RECAP,0.9828326180257511
60008,60008,100,236,1,0,237,236,1,0,0.9957805907172996,0.004219409282700422,0.0,0.9957805907172996,0.004219409282700422,0.0,Joy F. Campanelli RECAP,0.9957805907172996
60009,60009,100,117,1,0,118,117,1,0,0.9915254237288136,0.00847457627118644,0.0,0.9915254237288136,0.00847457627118644,0.0,Joy F. Campanelli RECAP,0.9915254237288136
