ED,Reported As,Reporting,Anna Culley (Republican),Carmen R. Velasquez (Democratic),Anna Culley (Democratic),Leslie G. Leach (Democratic),Thomas Benedetto (Conservative),William V. Decandido (Republican),John F. Casey (Republican),Ronald D. Hollie (Republican),Anna Culley (Conservative),Scattered,John F. Casey (Conservative),Ronald D. Hollie (Democratic),Total Votes,Anna Culley RECAP,Carmen R. Velasquez RECAP,Leslie G. Leach RECAP,Thomas Benedetto RECAP,William V. Decandido RECAP,John F. Casey RECAP,Ronald D. Hollie RECAP,Scattered RECAP,p_Anna Culley (Republican),p_Carmen R. Velasquez (Democratic),p_Anna Culley (Democratic),p_Leslie G. Leach (Democratic),p_Thomas Benedetto (Conservative),p_William V. Decandido (Republican),p_John F. Casey (Republican),p_Ronald D. Hollie (Republican),p_Anna Culley (Conservative),p_Scattered,p_John F. Casey (Conservative),p_Ronald D. Hollie (Democratic),p_Anna Culley RECAP,p_Carmen R. Velasquez RECAP,p_Leslie G. Leach RECAP,p_Thomas Benedetto RECAP,p_William V. Decandido RECAP,p_John F. Casey RECAP,p_Ronald D. Hollie RECAP,p_Scattered RECAP,winner,winner_p
35049,35049,100,12,40,33,31,3,12,14,10,0,0,1,28,184,45,40,31,3,12,15,38,0,0.06521739130434782,0.21739130434782608,0.1793478260869565,0.16847826086956522,0.016304347826086956,0.06521739130434782,0.07608695652173914,0.05434782608695652,0.0,0.0,0.005434782608695652,0.15217391304347827,0.24456521739130435,0.21739130434782608,0.16847826086956522,0.016304347826086956,0.06521739130434782,0.08152173913043478,0.20652173913043478,0.0,Anna Culley RECAP,0.24456521739130435
35050,35050,100,16,114,88,98,6,12,19,15,5,1,5,88,467,109,114,98,6,12,24,103,1,0.034261241970021415,0.24411134903640258,0.18843683083511778,0.20985010706638116,0.01284796573875803,0.02569593147751606,0.04068522483940043,0.032119914346895075,0.010706638115631691,0.0021413276231263384,0.010706638115631691,0.18843683083511778,0.2334047109207709,0.24411134903640258,0.20985010706638116,0.01284796573875803,0.02569593147751606,0.05139186295503212,0.22055674518201285,0.0021413276231263384,Carmen R. Velasquez RECAP,0.24411134903640258
35051,35051,100,11,170,146,160,3,12,16,14,3,0,4,138,677,160,170,160,3,12,20,152,0,0.01624815361890694,0.2511078286558346,0.21565731166912852,0.2363367799113737,0.004431314623338257,0.01772525849335303,0.023633677991137372,0.0206794682422452,0.004431314623338257,0.0,0.005908419497784343,0.2038404726735598,0.2363367799113737,0.2511078286558346,0.2363367799113737,0.004431314623338257,0.01772525849335303,0.029542097488921712,0.22451994091580502,0.0,Carmen R. Velasquez RECAP,0.2511078286558346
35052,35052,100,16,223,201,200,5,13,20,14,1,0,0,190,883,218,223,200,5,13,20,204,0,0.01812004530011325,0.25254813137032844,0.2276330690826727,0.22650056625141562,0.0056625141562853904,0.014722536806342015,0.022650056625141562,0.015855039637599093,0.0011325028312570782,0.0,0.0,0.21517553793884484,0.24688561721404303,0.25254813137032844,0.22650056625141562,0.0056625141562853904,0.014722536806342015,0.022650056625141562,0.23103057757644394,0.0,Carmen R. Velasquez RECAP,0.25254813137032844
35053,35053,100,8,203,193,212,1,7,7,6,1,0,2,188,828,202,203,212,1,7,9,194,0,0.00966183574879227,0.24516908212560387,0.23309178743961353,0.2560386473429952,0.0012077294685990338,0.008454106280193236,0.008454106280193236,0.007246376811594203,0.0012077294685990338,0.0,0.0024154589371980675,0.22705314009661837,0.24396135265700483,0.24516908212560387,0.2560386473429952,0.0012077294685990338,0.008454106280193236,0.010869565217391304,0.23429951690821257,0.0,Leslie G. Leach RECAP,0.2560386473429952
35054,35054,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35055,35055,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35056,35056,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35057,35035,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35058,35035,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35059,35059,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35060,35056,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35061,35061,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35062,35055,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
36001,36001,100,72,257,250,265,30,66,73,72,18,9,21,229,1362,340,257,265,30,66,94,301,9,0.05286343612334802,0.18869309838472834,0.18355359765051396,0.1945668135095448,0.022026431718061675,0.048458149779735685,0.053597650513950074,0.05286343612334802,0.013215859030837005,0.006607929515418502,0.015418502202643172,0.16813509544787078,0.24963289280469897,0.18869309838472834,0.1945668135095448,0.022026431718061675,0.048458149779735685,0.06901615271659324,0.2209985315712188,0.006607929515418502,Anna Culley RECAP,0.24963289280469897
36002,36002,100,52,222,223,233,14,57,54,51,11,0,11,197,1125,286,222,233,14,57,65,248,0,0.04622222222222222,0.19733333333333333,0.19822222222222222,0.2071111111111111,0.012444444444444444,0.050666666666666665,0.048,0.04533333333333334,0.009777777777777778,0.0,0.009777777777777778,0.1751111111111111,0.25422222222222224,0.19733333333333333,0.2071111111111111,0.012444444444444444,0.050666666666666665,0.057777777777777775,0.22044444444444444,0.0,Anna Culley RECAP,0.25422222222222224
36003,36003,100,28,135,132,135,10,31,34,27,3,0,4,122,661,163,135,135,10,31,38,149,0,0.04236006051437216,0.2042360060514372,0.19969742813918306,0.2042360060514372,0.015128593040847202,0.046898638426626324,0.05143721633888049,0.04084720121028744,0.0045385779122541605,0.0,0.006051437216338881,0.18456883509833585,0.24659606656580937,0.2042360060514372,0.2042360060514372,0.015128593040847202,0.046898638426626324,0.057488653555219364,0.2254160363086233,0.0,Anna Culley RECAP,0.24659606656580937
36004,36004,100,36,125,117,118,10,34,40,28,6,7,7,111,639,159,125,118,10,34,47,139,7,0.056338028169014086,0.19561815336463223,0.18309859154929578,0.18466353677621283,0.01564945226917058,0.053208137715179966,0.06259780907668232,0.04381846635367762,0.009389671361502348,0.010954616588419406,0.010954616588419406,0.17370892018779344,0.24882629107981222,0.19561815336463223,0.18466353677621283,0.01564945226917058,0.053208137715179966,0.07355242566510173,0.21752738654147105,0.010954616588419406,Anna Culley RECAP,0.24882629107981222
36005,36005,100,23,158,145,153,10,23,29,27,7,0,9,134,718,175,158,153,10,23,38,161,0,0.03203342618384401,0.2200557103064067,0.201949860724234,0.21309192200557103,0.013927576601671309,0.03203342618384401,0.0403899721448468,0.037604456824512536,0.009749303621169917,0.0,0.012534818941504178,0.18662952646239556,0.24373259052924792,0.2200557103064067,0.21309192200557103,0.013927576601671309,0.03203342618384401,0.052924791086350974,0.22423398328690808,0.0,Anna Culley RECAP,0.24373259052924792
36006,36006,100,19,131,120,129,6,21,21,19,5,2,4,116,593,144,131,129,6,21,25,135,2,0.03204047217537943,0.2209106239460371,0.20236087689713322,0.2175379426644182,0.01011804384485666,0.03541315345699832,0.03541315345699832,0.03204047217537943,0.008431703204047217,0.003372681281618887,0.006745362563237774,0.19561551433389546,0.24283305227655985,0.2209106239460371,0.2175379426644182,0.01011804384485666,0.03541315345699832,0.04215851602023609,0.22765598650927488,0.003372681281618887,Anna Culley RECAP,0.24283305227655985
36007,36007,100,31,132,124,130,11,33,31,32,7,0,8,120,659,162,132,130,11,33,39,152,0,0.04704097116843703,0.20030349013657056,0.18816388467374812,0.19726858877086495,0.01669195751138088,0.05007587253414264,0.04704097116843703,0.048558421851289835,0.010622154779969651,0.0,0.012139605462822459,0.18209408194233687,0.24582701062215478,0.20030349013657056,0.19726858877086495,0.01669195751138088,0.05007587253414264,0.05918057663125948,0.2306525037936267,0.0,Anna Culley RECAP,0.24582701062215478
36008,36008,100,32,161,153,166,14,30,42,31,10,0,7,135,781,195,161,166,14,30,49,166,0,0.040973111395646605,0.20614596670934698,0.19590268886043533,0.21254801536491677,0.01792573623559539,0.03841229193341869,0.05377720870678617,0.03969270166453265,0.012804097311139564,0.0,0.008962868117797696,0.17285531370038412,0.2496798975672215,0.20614596670934698,0.21254801536491677,0.01792573623559539,0.03841229193341869,0.06274007682458387,0.21254801536491677,0.0,Anna Culley RECAP,0.2496798975672215
36009,36009,100,32,213,208,216,22,27,32,26,10,2,11,181,980,250,213,216,22,27,43,207,2,0.0326530612244898,0.2173469387755102,0.21224489795918366,0.22040816326530613,0.022448979591836733,0.027551020408163266,0.0326530612244898,0.026530612244897958,0.01020408163265306,0.0020408163265306124,0.011224489795918367,0.1846938775510204,0.25510204081632654,0.2173469387755102,0.22040816326530613,0.022448979591836733,0.027551020408163266,0.04387755102040816,0.21122448979591837,0.0020408163265306124,Anna Culley RECAP,0.25510204081632654
36010,36010,100,20,168,162,167,18,22,24,26,10,1,10,143,771,192,168,167,18,22,34,169,1,0.02594033722438392,0.2178988326848249,0.21011673151750973,0.21660181582360571,0.023346303501945526,0.028534370946822308,0.0311284046692607,0.03372243839169909,0.01297016861219196,0.0012970168612191958,0.01297016861219196,0.185473411154345,0.2490272373540856,0.2178988326848249,0.21660181582360571,0.023346303501945526,0.028534370946822308,0.04409857328145266,0.2191958495460441,0.0012970168612191958,Anna Culley RECAP,0.2490272373540856
36011,36011,100,15,120,104,113,8,16,25,14,5,4,4,96,524,124,120,113,8,16,29,110,4,0.02862595419847328,0.22900763358778625,0.1984732824427481,0.21564885496183206,0.015267175572519083,0.030534351145038167,0.04770992366412214,0.026717557251908396,0.009541984732824428,0.007633587786259542,0.007633587786259542,0.183206106870229,0.2366412213740458,0.22900763358778625,0.21564885496183206,0.015267175572519083,0.030534351145038167,0.05534351145038168,0.2099236641221374,0.007633587786259542,Anna Culley RECAP,0.2366412213740458
36012,36012,100,32,204,193,201,6,35,40,26,9,0,5,185,936,234,204,201,6,35,45,211,0,0.03418803418803419,0.21794871794871795,0.20619658119658119,0.21474358974358973,0.00641025641025641,0.03739316239316239,0.042735042735042736,0.027777777777777776,0.009615384615384616,0.0,0.005341880341880342,0.19764957264957264,0.25,0.21794871794871795,0.21474358974358973,0.00641025641025641,0.03739316239316239,0.04807692307692308,0.22542735042735043,0.0,Anna Culley RECAP,0.25
36013,36013,100,23,179,175,175,10,20,27,21,6,0,5,162,803,204,179,175,10,20,32,183,0,0.028642590286425903,0.22291407222914073,0.21793275217932753,0.21793275217932753,0.012453300124533,0.024906600249066,0.033623910336239106,0.026151930261519303,0.007471980074719801,0.0,0.0062266500622665,0.20174346201743462,0.25404732254047324,0.22291407222914073,0.21793275217932753,0.012453300124533,0.024906600249066,0.039850560398505604,0.22789539227895392,0.0,Anna Culley RECAP,0.25404732254047324
36014,36014,100,20,122,105,112,13,26,26,18,6,0,8,92,548,131,122,112,13,26,34,110,0,0.0364963503649635,0.22262773722627738,0.19160583941605838,0.20437956204379562,0.023722627737226276,0.04744525547445255,0.04744525547445255,0.032846715328467155,0.010948905109489052,0.0,0.014598540145985401,0.1678832116788321,0.23905109489051096,0.22262773722627738,0.20437956204379562,0.023722627737226276,0.04744525547445255,0.06204379562043796,0.20072992700729927,0.0,Anna Culley RECAP,0.23905109489051096
36015,36015,100,20,113,110,111,8,17,19,15,2,1,3,98,517,132,113,111,8,17,22,113,1,0.03868471953578337,0.218568665377176,0.2127659574468085,0.21470019342359767,0.015473887814313346,0.03288201160541586,0.0367504835589942,0.029013539651837523,0.0038684719535783366,0.0019342359767891683,0.005802707930367505,0.1895551257253385,0.2553191489361702,0.218568665377176,0.21470019342359767,0.015473887814313346,0.03288201160541586,0.0425531914893617,0.218568665377176,0.0019342359767891683,Anna Culley RECAP,0.2553191489361702
36016,36016,100,25,191,170,181,12,24,29,22,6,2,2,157,821,201,191,181,12,24,31,179,2,0.030450669914738125,0.23264311814859928,0.20706455542021923,0.220462850182704,0.014616321559074299,0.029232643118148598,0.03532277710109622,0.02679658952496955,0.007308160779537149,0.00243605359317905,0.00243605359317905,0.19123020706455543,0.24482338611449453,0.23264311814859928,0.220462850182704,0.014616321559074299,0.029232643118148598,0.037758830694275276,0.21802679658952498,0.00243605359317905,Anna Culley RECAP,0.24482338611449453
36017,36017,100,27,155,141,148,12,27,29,28,3,0,6,130,706,171,155,148,12,27,35,158,0,0.03824362606232295,0.21954674220963172,0.19971671388101983,0.2096317280453258,0.0169971671388102,0.03824362606232295,0.04107648725212465,0.039660056657223795,0.00424929178470255,0.0,0.0084985835694051,0.18413597733711048,0.24220963172804533,0.21954674220963172,0.2096317280453258,0.0169971671388102,0.03824362606232295,0.049575070821529746,0.2237960339943343,0.0,Anna Culley RECAP,0.24220963172804533
36018,36018,100,31,156,145,148,10,23,32,26,5,4,2,134,716,181,156,148,10,23,34,160,4,0.04329608938547486,0.21787709497206703,0.20251396648044692,0.20670391061452514,0.013966480446927373,0.03212290502793296,0.0446927374301676,0.036312849162011177,0.006983240223463687,0.00558659217877095,0.002793296089385475,0.1871508379888268,0.2527932960893855,0.21787709497206703,0.20670391061452514,0.013966480446927373,0.03212290502793296,0.04748603351955307,0.22346368715083798,0.00558659217877095,Anna Culley RECAP,0.2527932960893855
36019,36019,100,24,142,125,135,11,23,26,19,5,7,8,120,645,154,142,135,11,23,34,139,7,0.037209302325581395,0.22015503875968992,0.1937984496124031,0.20930232558139536,0.017054263565891473,0.03565891472868217,0.040310077519379844,0.02945736434108527,0.007751937984496124,0.010852713178294573,0.012403100775193798,0.18604651162790697,0.23875968992248062,0.22015503875968992,0.20930232558139536,0.017054263565891473,0.03565891472868217,0.05271317829457364,0.21550387596899226,0.010852713178294573,Anna Culley RECAP,0.23875968992248062
36020,36020,100,22,206,192,210,13,22,24,21,6,0,7,181,904,220,206,210,13,22,31,202,0,0.024336283185840708,0.22787610619469026,0.21238938053097345,0.2323008849557522,0.014380530973451327,0.024336283185840708,0.02654867256637168,0.023230088495575223,0.00663716814159292,0.0,0.007743362831858407,0.2002212389380531,0.24336283185840707,0.22787610619469026,0.2323008849557522,0.014380530973451327,0.024336283185840708,0.034292035398230086,0.2234513274336283,0.0,Anna Culley RECAP,0.24336283185840707
36021,36021,100,7,165,153,159,8,12,10,9,2,0,3,134,662,162,165,159,8,12,13,143,0,0.010574018126888218,0.24924471299093656,0.2311178247734139,0.24018126888217523,0.012084592145015106,0.01812688821752266,0.015105740181268883,0.013595166163141994,0.0030211480362537764,0.0,0.004531722054380665,0.20241691842900303,0.24471299093655588,0.24924471299093656,0.24018126888217523,0.012084592145015106,0.01812688821752266,0.019637462235649546,0.21601208459214502,0.0,Carmen R. Velasquez RECAP,0.24924471299093656
36022,36022,100,23,119,130,124,14,22,25,19,7,0,8,112,603,160,119,124,14,22,33,131,0,0.03814262023217247,0.19734660033167495,0.2155887230514096,0.20563847429519072,0.02321724709784411,0.03648424543946932,0.04145936981757877,0.03150912106135987,0.011608623548922056,0.0,0.013266998341625208,0.1857379767827529,0.26533996683250416,0.19734660033167495,0.20563847429519072,0.02321724709784411,0.03648424543946932,0.05472636815920398,0.21724709784411278,0.0,Anna Culley RECAP,0.26533996683250416
36023,36023,100,20,102,95,100,6,16,18,17,6,0,4,93,477,121,102,100,6,16,22,110,0,0.041928721174004195,0.2138364779874214,0.19916142557651992,0.20964360587002095,0.012578616352201259,0.033542976939203356,0.03773584905660377,0.03563941299790356,0.012578616352201259,0.0,0.008385744234800839,0.1949685534591195,0.25366876310272535,0.2138364779874214,0.20964360587002095,0.012578616352201259,0.033542976939203356,0.04612159329140461,0.23060796645702306,0.0,Anna Culley RECAP,0.25366876310272535
36024,36024,100,21,124,112,116,10,17,26,19,6,0,6,102,559,139,124,116,10,17,32,121,0,0.03756708407871199,0.22182468694096602,0.2003577817531306,0.2075134168157424,0.017889087656529516,0.03041144901610018,0.046511627906976744,0.03398926654740608,0.01073345259391771,0.0,0.01073345259391771,0.18246869409660108,0.24865831842576028,0.22182468694096602,0.2075134168157424,0.017889087656529516,0.03041144901610018,0.057245080500894455,0.21645796064400716,0.0,Anna Culley RECAP,0.24865831842576028
36025,36025,100,16,108,107,110,8,19,23,15,4,1,5,97,513,127,108,110,8,19,28,112,1,0.031189083820662766,0.21052631578947367,0.20857699805068225,0.21442495126705652,0.015594541910331383,0.037037037037037035,0.04483430799220273,0.029239766081871343,0.007797270955165692,0.001949317738791423,0.009746588693957114,0.18908382066276802,0.2475633528265107,0.21052631578947367,0.21442495126705652,0.015594541910331383,0.037037037037037035,0.05458089668615984,0.21832358674463936,0.001949317738791423,Anna Culley RECAP,0.2475633528265107
36026,36026,100,19,78,74,79,2,18,26,18,2,0,2,70,388,95,78,79,2,18,28,88,0,0.04896907216494845,0.20103092783505155,0.19072164948453607,0.2036082474226804,0.005154639175257732,0.04639175257731959,0.06701030927835051,0.04639175257731959,0.005154639175257732,0.0,0.005154639175257732,0.18041237113402062,0.24484536082474226,0.20103092783505155,0.2036082474226804,0.005154639175257732,0.04639175257731959,0.07216494845360824,0.2268041237113402,0.0,Anna Culley RECAP,0.24484536082474226
36027,36027,100,17,93,88,91,9,21,29,20,2,2,4,79,455,107,93,91,9,21,33,99,2,0.03736263736263736,0.2043956043956044,0.1934065934065934,0.2,0.01978021978021978,0.046153846153846156,0.06373626373626373,0.04395604395604396,0.004395604395604396,0.004395604395604396,0.008791208791208791,0.17362637362637362,0.23516483516483516,0.2043956043956044,0.2,0.01978021978021978,0.046153846153846156,0.07252747252747253,0.2175824175824176,0.004395604395604396,Anna Culley RECAP,0.23516483516483516
36028,36028,100,22,81,83,83,6,28,32,23,3,8,3,76,448,108,81,83,6,28,35,99,8,0.049107142857142856,0.18080357142857142,0.18526785714285715,0.18526785714285715,0.013392857142857142,0.0625,0.07142857142857142,0.05133928571428571,0.006696428571428571,0.017857142857142856,0.006696428571428571,0.16964285714285715,0.24107142857142858,0.18080357142857142,0.18526785714285715,0.013392857142857142,0.0625,0.078125,0.22098214285714285,0.017857142857142856,Anna Culley RECAP,0.24107142857142858
36029,36029,100,31,66,60,67,19,31,38,35,9,0,11,56,423,100,66,67,19,31,49,91,0,0.07328605200945626,0.15602836879432624,0.14184397163120568,0.15839243498817968,0.04491725768321513,0.07328605200945626,0.08983451536643026,0.08274231678486997,0.02127659574468085,0.0,0.026004728132387706,0.13238770685579196,0.2364066193853428,0.15602836879432624,0.15839243498817968,0.04491725768321513,0.07328605200945626,0.11583924349881797,0.21513002364066194,0.0,Anna Culley RECAP,0.2364066193853428
36030,36030,100,13,79,75,72,16,20,20,16,7,8,7,65,398,95,79,72,16,20,27,81,8,0.032663316582914576,0.1984924623115578,0.1884422110552764,0.18090452261306533,0.04020100502512563,0.05025125628140704,0.05025125628140704,0.04020100502512563,0.017587939698492462,0.020100502512562814,0.017587939698492462,0.16331658291457288,0.23869346733668342,0.1984924623115578,0.18090452261306533,0.04020100502512563,0.05025125628140704,0.0678391959798995,0.20351758793969849,0.020100502512562814,Anna Culley RECAP,0.23869346733668342
36031,36031,100,29,126,118,118,23,22,31,22,5,1,11,112,618,152,126,118,23,22,42,134,1,0.04692556634304207,0.20388349514563106,0.19093851132686085,0.19093851132686085,0.0372168284789644,0.03559870550161812,0.05016181229773463,0.03559870550161812,0.008090614886731391,0.0016181229773462784,0.01779935275080906,0.18122977346278318,0.2459546925566343,0.20388349514563106,0.19093851132686085,0.0372168284789644,0.03559870550161812,0.06796116504854369,0.2168284789644013,0.0016181229773462784,Anna Culley RECAP,0.2459546925566343
36032,36032,100,20,96,93,98,17,22,25,19,7,2,7,80,486,120,96,98,17,22,32,99,2,0.0411522633744856,0.19753086419753085,0.19135802469135801,0.20164609053497942,0.03497942386831276,0.04526748971193416,0.051440329218107,0.03909465020576132,0.01440329218106996,0.00411522633744856,0.01440329218106996,0.1646090534979424,0.24691358024691357,0.19753086419753085,0.20164609053497942,0.03497942386831276,0.04526748971193416,0.06584362139917696,0.2037037037037037,0.00411522633744856,Anna Culley RECAP,0.24691358024691357
